,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,viewer,new_title,hashtag
4427,dream,เรื่องนี้ที่อยากเล่า/ไดอารี,2,""" กรีดให้ลึกลงไป "" "" ถ้าตายก็คงดี "" "" ถ้าฉันไม่ได้อยู่บนโลกใบนี้ก็คงดีสินะ """,1,จบ,1.0,https://cdn.readawrite.com/articles/1724/1723361/thumbnail/,2,,สวัสดีไดอารี่ของฉัน #ไดอารี่สีเทา,50,สวัสดีไดอารี่ของฉัน,ไดอารี่สีเทา
4428,cincere,นิยาย Boy Love Lovely Room,239,เกิดเหตุฆาตกรรมประหลาดในพระนคร การสืบสวนทำให้พบความเชื่อมโยงเบื้องหลังอันน่าหวาดหวั่น และสารวัตรชนิน,"1,008",จบ,13.0,https://cdn.readawrite.com/articles/1724/1723368/thumbnail/,114,"เหนือวายุ,Boy Love/Yaoi,นิยายวาย,นิยายวายพีเรียด,มนุษย์หมาป่า,ผีดูดเลือด,นักล่าปีศาจ,คุณนิรันดร์",#เหนือวายุ,"12,185",,เหนือวายุ
4429,นัทธิ,ชุมชนคนขี้ชิป,102,วั่งจี : ขอโทษนะครับ ตึกวิศวะไปทางไหนครับ เว่ยอิง : เดินตรงไปสุดทางแล้วเลี้ยวซ้ายครับ วั่งจี : ขอบคุ,181,จบ,32.0,https://cdn.readawrite.com/articles/1723/1722641/thumbnail/,21,"ป๋อจ้าน,หวังอี้ป๋อ,เซียวจ้าน,วั่งจี,เว่ยอิง",#วั่งจี อยากกินกระต่าย //ป๋อจ้าน,"528,356",,วั่งจีอยากกินกระต่าย
4430,whatdameow,นิยาย Boy Love Lovely Room,3,ตามหารูมเมทไม่จำกัดอายุ พร้อมโอนเข้าอยู่ได้ทันที สนใจรายละเอียดคลิกอ่านต่อได้ที่นี่,6,จบ,3.0,https://cdn.readawrite.com/articles/1725/1724119/thumbnail/,2,"Yaoi,Boy love,Feel good,comedy,นิยายวาย,นิยายรักวัยรุ่น,Roommate to Lover",Roommate to Lover #เสือกินหมู,177,,เสือกินหมู
4431,หยดหมึก,แฟนฟิคชั่น,240,เว่ยอิง เว่ยอู๋เซี่ยนได้รับการช่วยเหลือจากคนตระกูลเวินหลังบิดามารดาสิ้นลมหายใจ การเดินทางสู่อวิ๋นเซิ,263,จบ,34.0,https://cdn.readawrite.com/articles/1725/1724326/thumbnail/,46,"Fanfiction แฟนฟิคชั่น,Boy Love/Yaoi,18+,ปรมาจารย์ลัทธิมาร,ดราม่า,วั่งเซี่ยน,เว่ยอิงตระกูลเวิน,ซีเฉิง,หมิงเหยา",ภานุมาศแผดเผา #เว่ยอิงแซ่เวิน,"19,963",ภานุมาศแผดเผา,เว่ยอิงแซ่เวิน
4432,แมี่ยต่ง,ชุมชนคนขี้ชิป,1,เธอชอบชา แล้วเธอชอบเราด้วยปะ,6,จบ,0.0,https://cdn.readawrite.com/articles/1725/1724388/thumbnail/,1,"วินเตนล์,ต่งเตนล์,winten,#WINTEN,ก็ชอบชา",#ก็ชอบชา | winten,0,,ก็ชอบชา
4433,GRAYheart,นิยาย Boy Love Secret Room,3,นักเรียนเกรด12ที่อยู่ๆ ก็ย้ายเข้ามาเรียนที่ Darindel high school กลางเทอม เข้ามาก็ดันมีหนุ่มป็อบของร,6,จบ,1.0,https://cdn.readawrite.com/articles/1725/1724453/thumbnail/,3,"darindel,อย่ามาหือกับยู",DARINDAL #อย่ามาหือกับยู [],223,,อย่ามาหือกับยู
4434,ไนท์เองงง,ลิปสติกสีลิลลี่,13,อามิลของซีน,37,จบ,3.0,https://cdn.readawrite.com/articles/1725/1724549/thumbnail/,8,"Joygi,18+,joy,Seulgi",#อามิลคะ,"32,950",,อามิลคะ
4435,helliscallingme,ชุมชนคนขี้ชิป,30,เด็กแล้วทำไม สูงเท่าจักแร้ผมยัง,56,จบ,4.0,https://cdn.readawrite.com/articles/1725/1724651/thumbnail/,16,"คิเสะอิวะ,kiseiwa,KNB,Haikyuu","notice me,senpai #พี่อ้อนสนใจผมหน่อย KNB/Haikyuu","19,946",,พี่อ้อนสนใจผมหน่อย
4436,ชิบบัน,ชุมชนคนขี้ชิป,55,‘จินนี่มึงใช้ฟิลเตอร์ไอจีตามกูอีกแล้วหรอ’,102,จบ,10.0,https://cdn.readawrite.com/articles/1724/1723844/thumbnail/,17,"ป๋อจ้าน,Fanfiction แฟนฟิคชั่น,แฟนฟิคป๋อจ้าน,หวังอี้ป๋อ,เซียวจ้าน,หวังอี้ป๋อเซียวจ้าน,หวังเซียว,เพื่อนรัก,อี้ป๋อ,จ้านเกอ,อี้จ้าน,wangxiao,WangYibo,XiaoZhan,ฟิคป๋อจ้าน,เรื่องเล่าวันคนโสด",#ฟิลเตอร์นี้เพื่อ(น)เธอ | ป๋อจ้าน,"149,352",,ฟิลเตอร์นี้เพื่อ
4437,Wh.FANG,แฟนฟิคชั่น,3,อยู่กับพี่ เป็นทูนหัวของพี่ ... นะครับ,23,จบ,2.0,https://cdn.readawrite.com/articles/1726/1725490/thumbnail/,1,"Chanbaek,KrisLay,HunHan,MAFIA,EXO,Mpreg,เคะท้องได้,ท้อง,THMF,ทัวมาเฟีย,มาเฟีย",#ทูนหัวมาเฟีย exo #kl #cb #hh,464,,ทูนหัวมาเฟีย
4438,ชิปใจจะขาด,วายสเตชั่น,3,'นัดได้มั้ยครับ?' 'ไม่รับครับ' 'แล้วก็...ไม่ใช่แอคเค่อครับไอ่สัสเลิกทัก',5,จบ,1.0,https://cdn.readawrite.com/articles/1726/1725592/thumbnail/,1,"ชิปใจจะขาด,ไม่ใช่แอคเค่อ",#ไม่ใช่แอคเค่อ,"3,479",,ไม่ใช่แอคเค่อ
4439,ทิวลิปสีแดง,นิยาย Boy Love Lovely Room,2,"""ทำไมชีวิตเขาต้องมีไอ้เจ้าก้อนขนพวกนี้คอยตามวนเวียนด้วย แล้วยังไอ้เด็กนี่อีก เอาชีวิตอันสงบสุขของฉั",1,จบ,1.0,https://cdn.readawrite.com/articles/1726/1725613/thumbnail/,0,"นิยายวาย,นิยายรัก,Boy Love/Yaoi",#เด็กแมว,33,,เด็กแมว
4440,จูจูนิน,คาเฟ่อมยิ้ม,156,ก็โจไหนล่ะวะ ชื่อเเม่งเหมือนกันทั้งตระกูล,221,จบ,10.0,https://cdn.readawrite.com/articles/1726/1725705/thumbnail/,84,"jojo,JJBA,JJBAfanfic,jotakak,Josuhan,josecae,JonaDio,giomis",[JJBA] #โจไหน,"1,175,584",,โจไหน
4441,neuf96,ลิปสติกสีลิลลี่,178,[rest] sweetest #สวีทไมล์ (jensoo): ลิปสติกสีลิลลี่,228,จบ,13.0,https://cdn.readawrite.com/articles/1726/1725872/thumbnail/,59,"Jensoo,jennie,jisoo,Chaelisa,BLACKPINK,taengsic,Girl Love/Yuri,สวีทไมล์",[rest] sweetest #สวีทไมล์ (jensoo),"1,344,939",,สวีทไมล์
4442,ใจไม่ใช่ของเรา...,แฟนฟิคชั่น,1,#ขนมกินเล่นog: แฟนฟิคชั่น,5,จบ,1.0,https://cdn.readawrite.com/articles/1726/1725973/thumbnail/,1,"ขนมกินเล่นog,ใจไม่ใช่ของเรา...",#ขนมกินเล่นog,176,,ขนมกินเล่น
4443,Fourth Myy,ชุมชนคนขี้ชิป,36,"""หนูคะ เเด๊ดจะทำเบาๆหนูจะไม่ช้ำเเน่นอนค่ะ"" ""กูไม่ได้ถนอมของเหมือนพี่กูหรอกนะเด็กน้อย"" :)",68,จบ,1.0,https://cdn.readawrite.com/articles/1727/1726424/thumbnail/,24,"วินไบร์ท,winbright,วินวิชญ์",#เเด๊ดดี๊เป็นเเฝด | winbright,"50,412",,เเด๊ดดี๊เป็นเเฝด
4444,Meenkook,ชุมชนคนขี้ชิป,989,อยากจะเก่งให้ได้ครึ่งนึงของชัชวาล.,901,จบ,28.0,https://cdn.readawrite.com/articles/1727/1726636/thumbnail/,255,"#กุกวี,#kookv",❣️พรีเล่มสเปถึง 15.01.21 [KOOKV] 13 years ago. #ชชวกุกวี,"3,380,119",พรีเล่มสเปถึง,ชชวกุกวี
4445,ด้ายแดง,นิยาย Boy Love Lovely Room,5,เห็นตัวเล็กน่ารัก ขี้อ้อน ไอเราเลยนึกเอ็นดู รู้ตัวอีกทีก็โดนกัดคอไปแล้ว ไอชิบหาย! กูโดนภาพลักษณ์แม่ง,47,จบ,0.0,https://cdn.readawrite.com/articles/1727/1726747/thumbnail/,4,"omegaverse,Boy Love/Yaoi,Yaoi",#ตัวเล็กน่ารักผัวผมเองครับ (Omegavers),364,,ตัวเล็กน่ารักผัวผมเองครับ
4446,SaturnMars,ชุมชนคนขี้ชิป,160,ว่าด้วยเรื่ององค์กร​ 7​ องค์กร​ที่แต่ละคนไม่ได้เป็นคนธรรมดา ​ คุยกันได้ในแท็ก​ #องค์กร​ทวิ​ส​เ​ตด​ ต,352,จบ,14.0,https://cdn.readawrite.com/articles/1728/1727226/thumbnail/,116,"TWSTFanficTH,TwstTH,twst,องค์กร​ทวิสเตด",TWST​ : #องค์กร​ทวิสเตด,"1,981,556",,องค์กร
4447,Alnurey,ชุมชนคนขี้ชิป,21,#พี่ดัฟฟ์กริฟฟินดอร์ | Duff x Steven (Hogwarts AU) ft. Classic Rock: ชุมชนคนขี้ชิป,19,จบ,7.0,https://cdn.readawrite.com/articles/1728/1727237/thumbnail/,13,"Classic Rock,fluff,mclennon,starrison,izxl,Maylor,Toxic twins,diam,Page/plant,jimbert,John Paul Jones/John Bonham,gralex,wagzka,KiethBrian,MickDavid",#พี่ดัฟฟ์กริฟฟินดอร์ | Duff x Steven (Hogwarts AU) ft. Classic Rock,"37,616",,พี่ดัฟฟ์กริฟฟินดอร์
4448,MJ_maryjane,แฟนฟิคชั่น,31,Thank you for married me. And thank you for our children.,94,จบ,1.0,https://cdn.readawrite.com/articles/1728/1727238/thumbnail/,25,"Oikage,โออิคาเง,โอยเง,โอยคาเง,โอยโทบ,Mpreg",(Mpreg) #โออิคาเงลูกสอง [OiKage],"1,791",,โออิคาเงลูกสอง
4449,นายในฝัน,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,""" ที่นี่คือที่ไหน ฉันมาอยู่ที่นี่ได้ยังไง "" เฟียน่าค่อยๆลุกขึ้นยืนและมองไปรอบๆบริเวณ และเริ่มเห็นได้",0,จบ,0.0,https://cdn.readawrite.com/articles/1727/1726074/thumbnail/,0,,ห้วงมิติของฉันและนายจอมโหด #เฟียน่าวิคเตอร์,17,ห้วงมิติของฉันและนายจอมโหด,เฟียน่าวิคเตอร์
4450,ringo,คุยเรื่องนิยาย,4,ฝากนิยายหน่อยนะคะ [ ซ่อนรัก #jenlisa ] เจนลิซอิทเรียล: คุยเรื่องนิยาย,2,,0.0,https://cdn.readawrite.com/articles/1727/1726263/thumbnail/,3,"Jenlisa,Lisa,jennie,jisoo,rose,BLACKPINK",ฝากนิยายหน่อยนะคะ [ ซ่อนรัก #jenlisa ] เจนลิซอิทเรียล,827,ฝากนิยายหน่อยนะคะ,เจนลิซอิทเรียล
